id,name,state_id,state_code,state_name,country_id,country_code,country_name,latitude,longitude,wikiDataId
4105,Banora Point,3909,NSW,New South Wales,14,AU,Australia,-28.21298000,153.53634000,Q4857032
4108,Bar Beach,3909,NSW,New South Wales,14,AU,Australia,-32.94128000,151.76544000,Q4857913
4112,Barden Ridge,3909,NSW,New South Wales,14,AU,Australia,-34.03413000,151.01194000,Q4860125
4113,Bardia,3909,NSW,New South Wales,14,AU,Australia,-33.97789000,150.86306000,Q4860125
4115,Bardwell Park,3909,NSW,New South Wales,14,AU,Australia,-33.93534000,151.12571000,Q4860244
4116,Bardwell Valley,3909,NSW,New South Wales,14,AU,Australia,-33.93344000,151.13668000,Q4860241
4119,Bargo,3909,NSW,New South Wales,14,AU,Australia,-34.29301000,150.57806000,Q2884477
4120,Barham,3909,NSW,New South Wales,14,AU,Australia,-35.62647000,144.12895000,Q2568267
4124,Barnsley,3909,NSW,New South Wales,14,AU,Australia,-32.93333000,151.58333000,Q4861887
4125,Barooga,3909,NSW,New South Wales,14,AU,Australia,-35.90602000,145.69585000,Q617901
4127,Barraba,3909,NSW,New South Wales,14,AU,Australia,-30.38547000,150.60901000,Q808793
4128,Barrack Heights,3909,NSW,New South Wales,14,AU,Australia,-34.56464000,150.85692000,Q4863159
4132,Basin View,3909,NSW,New South Wales,14,AU,Australia,-35.08833000,150.55534000,Q4867500
4134,Bass Hill,3909,NSW,New South Wales,14,AU,Australia,-33.89863000,150.99541000,Q2887295
4136,Bateau Bay,3909,NSW,New South Wales,14,AU,Australia,-33.38334000,151.46671000,Q2891123
4137,Batehaven,3909,NSW,New South Wales,14,AU,Australia,-35.73757000,150.19836000,Q2891123
4139,Batemans Bay,3909,NSW,New South Wales,14,AU,Australia,-35.70658000,150.17541000,Q810756
4140,Bathurst,3909,NSW,New South Wales,14,AU,Australia,-33.41665000,149.58060000,Q704978
4142,Bathurst city centre,3909,NSW,New South Wales,14,AU,Australia,-33.41816000,149.57621000,Q786795
4141,Bathurst Regional,3909,NSW,New South Wales,14,AU,Australia,-33.47310000,149.51956000,Q786795
4143,Batlow,3909,NSW,New South Wales,14,AU,Australia,-35.51987000,148.14727000,Q2891412
4146,Baulkham Hills,3909,NSW,New South Wales,14,AU,Australia,-33.75881000,150.99292000,Q4873530
4149,Bay View,3909,NSW,New South Wales,14,AU,Australia,-33.65982000,151.29878000,Q4874997
4159,Beacon Hill,3909,NSW,New South Wales,14,AU,Australia,-33.75280000,151.25857000,Q4875940
4169,Beaumont Hills,3909,NSW,New South Wales,14,AU,Australia,-33.69993000,150.94110000,Q4877564
4177,Beecroft,3909,NSW,New South Wales,14,AU,Australia,-33.74954000,151.06480000,Q4879718
4181,Bega,3909,NSW,New South Wales,14,AU,Australia,-36.67392000,149.84178000,Q378216
4182,Bega Valley,3909,NSW,New South Wales,14,AU,Australia,-36.81646000,149.72060000,Q752512
4186,Belfield,3909,NSW,New South Wales,14,AU,Australia,-33.90354000,151.08467000,Q4882371
4193,Bella Vista,3909,NSW,New South Wales,14,AU,Australia,-33.74127000,150.95456000,Q4883381
4195,Bellambi,3909,NSW,New South Wales,14,AU,Australia,-34.36667000,150.91667000,Q10738963
4197,Bellbird,3909,NSW,New South Wales,14,AU,Australia,-32.85992000,151.31873000,Q4883492
4203,Bellevue Hill,3909,NSW,New South Wales,14,AU,Australia,-33.87899000,151.25101000,Q2918388
4205,Bellingen,3909,NSW,New South Wales,14,AU,Australia,-30.37394000,152.72492000,Q752634
4207,Belmont,3909,NSW,New South Wales,14,AU,Australia,-33.02740000,151.66010000,Q14206190
4211,Belmont North,3909,NSW,New South Wales,14,AU,Australia,-33.02081000,151.66849000,Q4884398
4212,Belmont South,3909,NSW,New South Wales,14,AU,Australia,-33.04934000,151.65695000,Q4884423
4213,Belmore,3909,NSW,New South Wales,14,AU,Australia,-33.91901000,151.08935000,Q4884453
4214,Belrose,3909,NSW,New South Wales,14,AU,Australia,-33.73954000,151.21033000,Q4884668
4222,Bensville,3909,NSW,New South Wales,14,AU,Australia,-33.49757000,151.38084000,Q4890301
4227,Berala,3909,NSW,New South Wales,14,AU,Australia,-33.87197000,151.03386000,Q2896858
4228,Beresfield,3909,NSW,New South Wales,14,AU,Australia,-32.80000000,151.65000000,Q4891291
4230,Berkeley,3909,NSW,New South Wales,14,AU,Australia,-34.48333000,150.85000000,Q4891969
4231,Berkeley Vale,3909,NSW,New South Wales,14,AU,Australia,-33.35000000,151.43333000,Q4892124
4232,Berkshire Park,3909,NSW,New South Wales,14,AU,Australia,-33.67283000,150.77523000,Q4892289
4233,Bermagui,3909,NSW,New South Wales,14,AU,Australia,-36.41900000,150.06355000,Q2492122
4234,Berowra,3909,NSW,New South Wales,14,AU,Australia,-33.62078000,151.15091000,Q4894660
4235,Berowra Heights,3909,NSW,New South Wales,14,AU,Australia,-33.61211000,151.13754000,Q4894664
4238,Berridale,3909,NSW,New South Wales,14,AU,Australia,-36.36673000,148.82772000,Q2899129
4240,Berrigan,3909,NSW,New South Wales,14,AU,Australia,-35.75192000,145.66984000,Q752639
4243,Berry,3909,NSW,New South Wales,14,AU,Australia,-34.77507000,150.69436000,Q4894752
4251,Beverley Park,3909,NSW,New South Wales,14,AU,Australia,-33.97707000,151.13437000,Q4899382
4252,Beverly Hills,3909,NSW,New South Wales,14,AU,Australia,-33.94799000,151.07979000,Q4899382
4253,Bexley,3909,NSW,New South Wales,14,AU,Australia,-33.95000000,151.11667000,Q281242
4254,Bexley North,3909,NSW,New South Wales,14,AU,Australia,-33.93848000,151.11385000,Q4899803
4257,Bidwill,3909,NSW,New South Wales,14,AU,Australia,-33.73013000,150.82219000,Q4904298
4259,Bilambil Heights,3909,NSW,New South Wales,14,AU,Australia,-28.21610000,153.48415000,Q16254745
4260,Bilgola Plateau,3909,NSW,New South Wales,14,AU,Australia,-33.64781000,151.31212000,Q4907721
4265,Bingara,3909,NSW,New South Wales,14,AU,Australia,-29.86931000,150.57204000,Q863749
4267,Birchgrove,3909,NSW,New South Wales,14,AU,Australia,-33.85164000,151.18243000,Q3403526
4271,Birmingham Gardens,3909,NSW,New South Wales,14,AU,Australia,-32.89368000,151.69009000,Q4916699
4272,Birrong,3909,NSW,New South Wales,14,AU,Australia,-33.89255000,151.02075000,Q2904548
4282,Blackalls Park,3909,NSW,New South Wales,14,AU,Australia,-32.99893000,151.58018000,Q4922523
4286,Blackbutt,3909,NSW,New South Wales,14,AU,Australia,-34.57164000,150.83804000,Q4922757
4287,Blackett,3909,NSW,New South Wales,14,AU,Australia,-33.73792000,150.81812000,Q4922815
4288,Blackheath,3909,NSW,New South Wales,14,AU,Australia,-33.63567000,150.28318000,Q526224
4291,Blacksmiths,3909,NSW,New South Wales,14,AU,Australia,-33.07167000,151.65533000,Q4923362
4293,Blacktown,3909,NSW,New South Wales,14,AU,Australia,-33.74016000,150.86253000,Q30919
4294,Blackwall,3909,NSW,New South Wales,14,AU,Australia,-33.50252000,151.32786000,Q880954
4298,Blair Athol,3909,NSW,New South Wales,14,AU,Australia,-30.65000000,150.20000000,Q21919171
4300,Blakehurst,3909,NSW,New South Wales,14,AU,Australia,-33.99152000,151.10876000,Q4924569
4302,Bland,3909,NSW,New South Wales,14,AU,Australia,-33.91904000,146.92718000,Q881483
4303,Blaxland,3909,NSW,New South Wales,14,AU,Australia,-33.75000000,150.60000000,Q2906288
4304,Blayney,3909,NSW,New South Wales,14,AU,Australia,-33.61653000,149.13046000,Q752517
4306,Bligh Park,3909,NSW,New South Wales,14,AU,Australia,-33.63985000,150.80248000,Q4926460
4308,Blue Bay,3909,NSW,New South Wales,14,AU,Australia,-33.35413000,151.50024000,Q4928859
4309,Blue Haven,3909,NSW,New South Wales,14,AU,Australia,-33.21106000,151.50351000,Q4928859
4310,Blue Mountains Municipality,3909,NSW,New South Wales,14,AU,Australia,-33.63203000,150.41293000,Q251464
4313,Boambee,3909,NSW,New South Wales,14,AU,Australia,-30.33981000,153.06783000,Q4931248
4314,Boambee East,3909,NSW,New South Wales,14,AU,Australia,-30.34662000,153.07320000,Q4931248
4316,Bogan,3909,NSW,New South Wales,14,AU,Australia,-31.57012000,146.90617000,Q142160
4317,Bogangar,3909,NSW,New South Wales,14,AU,Australia,-28.32944000,153.56860000,Q4937367
4318,Boggabri,3909,NSW,New South Wales,14,AU,Australia,-30.70953000,150.04121000,Q890557
4321,Bolton Point,3909,NSW,New South Wales,14,AU,Australia,-33.00177000,151.61013000,Q4940214
4322,Bolwarra Heights,3909,NSW,New South Wales,14,AU,Australia,-32.70100000,151.58541000,Q16892604
4323,Bomaderry,3909,NSW,New South Wales,14,AU,Australia,-34.84967000,150.61093000,Q606770
4324,Bombala,3909,NSW,New South Wales,14,AU,Australia,-36.91212000,149.23669000,Q2253650
4326,Bondi,3909,NSW,New South Wales,14,AU,Australia,-33.89429000,151.26444000,Q892238
4327,Bondi Beach,3909,NSW,New South Wales,14,AU,Australia,-33.89079000,151.27852000,Q673418
4328,Bondi Junction,3909,NSW,New South Wales,14,AU,Australia,-33.89275000,151.24723000,Q892243
4330,Bonnells Bay,3909,NSW,New South Wales,14,AU,Australia,-33.10973000,151.53226000,Q4942179
4332,Bonnet Bay,3909,NSW,New South Wales,14,AU,Australia,-34.01023000,151.05253000,Q4942204
4333,Bonny Hills,3909,NSW,New South Wales,14,AU,Australia,-31.59061000,152.83908000,Q4942204
4334,Bonnyrigg,3909,NSW,New South Wales,14,AU,Australia,-33.89357000,150.88908000,Q4942523
4335,Bonnyrigg Heights,3909,NSW,New South Wales,14,AU,Australia,-33.89117000,150.86994000,Q4942526
4337,Bonville,3909,NSW,New South Wales,14,AU,Australia,-30.38284000,153.05959000,Q4942676
4340,Booker Bay,3909,NSW,New South Wales,14,AU,Australia,-33.51250000,151.34590000,Q4943176
4344,Booragul,3909,NSW,New South Wales,14,AU,Australia,-32.97486000,151.60978000,Q4943758
4346,Boorowa,3909,NSW,New South Wales,14,AU,Australia,-34.43661000,148.71634000,Q2910543
4352,Bossley Park,3909,NSW,New South Wales,14,AU,Australia,-33.86184000,150.88410000,Q4947611
4354,Botany,3909,NSW,New South Wales,14,AU,Australia,-33.94599000,151.19591000,Q2976045
4355,Botany Bay,3909,NSW,New South Wales,14,AU,Australia,-33.94660000,151.19874000,Q894674
4359,Bourke,3909,NSW,New South Wales,14,AU,Australia,-29.99584000,145.36160000,Q573910
4360,Bourkelands,3909,NSW,New South Wales,14,AU,Australia,-35.15593000,147.34704000,Q4950183
4361,Bow Bowing,3909,NSW,New South Wales,14,AU,Australia,-34.01655000,150.84030000,Q4950614
4364,Bowen Mountain,3909,NSW,New South Wales,14,AU,Australia,-33.57192000,150.62563000,Q4950813
4365,Bowenfels,3909,NSW,New South Wales,14,AU,Australia,-33.48336000,150.13444000,Q2922704
4366,Bowral,3909,NSW,New South Wales,14,AU,Australia,-34.47750000,150.42040000,Q2348677
4367,Bowraville,3909,NSW,New South Wales,14,AU,Australia,-30.64997000,152.85146000,Q4951389
4376,Bradbury,3909,NSW,New South Wales,14,AU,Australia,-34.08540000,150.81541000,Q2923454
4379,Braidwood,3909,NSW,New South Wales,14,AU,Australia,-35.44148000,149.79980000,Q2923580
4382,Branxton,3909,NSW,New South Wales,14,AU,Australia,-32.65547000,151.35113000,Q4957732
4388,Breakfast Point,3909,NSW,New South Wales,14,AU,Australia,-33.84286000,151.11072000,Q4959462
4391,Brewarrina,3909,NSW,New South Wales,14,AU,Australia,-29.95055000,147.14760000,Q752514
4406,Brighton-Le-Sands,3909,NSW,New South Wales,14,AU,Australia,-33.96009000,151.15110000,Q4967581
4408,Bringelly,3909,NSW,New South Wales,14,AU,Australia,-33.93333000,150.73333000,Q4968341
4415,Broadmeadow,3909,NSW,New South Wales,14,AU,Australia,-32.92371000,151.72849000,Q2925842
4420,Broken Hill,3909,NSW,New South Wales,14,AU,Australia,-31.96520000,141.45120000,Q270734
4421,Broken Hill Municipality,3909,NSW,New South Wales,14,AU,Australia,-31.95000000,141.43333000,Q925757
4423,Bronte,3909,NSW,New South Wales,14,AU,Australia,-33.90198000,151.26556000,Q2915372
4430,Brookvale,3909,NSW,New South Wales,14,AU,Australia,-33.76108000,151.27446000,Q4975184
4434,Broulee,3909,NSW,New South Wales,14,AU,Australia,-35.85469000,150.17392000,Q4975861
4441,Brunswick Heads,3909,NSW,New South Wales,14,AU,Australia,-28.54003000,153.54573000,Q584656
4448,Budgewoi,3909,NSW,New South Wales,14,AU,Australia,-33.23390000,151.55412000,Q4985049
4449,Buff Point,3909,NSW,New South Wales,14,AU,Australia,-33.22285000,151.53125000,Q4985610
4450,Bulahdelah,3909,NSW,New South Wales,14,AU,Australia,-32.40698000,152.21185000,Q2927871
4454,Bullaburra,3909,NSW,New South Wales,14,AU,Australia,-33.72922000,150.41766000,Q4996660
4456,Bulli,3909,NSW,New South Wales,14,AU,Australia,-34.33834000,150.91347000,Q4996904
4468,Bundanoon,3909,NSW,New South Wales,14,AU,Australia,-34.65658000,150.29623000,Q1054445
4469,Bundeena,3909,NSW,New South Wales,14,AU,Australia,-34.08384000,151.15016000,Q4997514
4472,Bungarribee,3909,NSW,New South Wales,14,AU,Australia,-33.77704000,150.86799000,Q4997558
4473,Bungendore,3909,NSW,New South Wales,14,AU,Australia,-35.25382000,149.44007000,Q2928201
4490,Buronga,3909,NSW,New South Wales,14,AU,Australia,-34.17070000,142.17350000,Q5000275
4494,Burradoo,3909,NSW,New South Wales,14,AU,Australia,-34.50320000,150.40900000,Q5000360
4495,Burraneer,3909,NSW,New South Wales,14,AU,Australia,-34.05625000,151.13810000,Q5000379
4496,Burrill Lake,3909,NSW,New South Wales,14,AU,Australia,-35.38716000,150.44952000,Q5000439
4501,Burwood,3909,NSW,New South Wales,14,AU,Australia,-33.88536000,151.10481000,Q1017201
4503,Busby,3909,NSW,New South Wales,14,AU,Australia,-33.91124000,150.88068000,Q5001299
4508,Buttaba,3909,NSW,New South Wales,14,AU,Australia,-33.05327000,151.57866000,Q5002772
4509,Buxton,3909,NSW,New South Wales,14,AU,Australia,-34.26017000,150.53288000,Q5003253
4511,Byron Bay,3909,NSW,New South Wales,14,AU,Australia,-28.64989000,153.61246000,Q1018597
4512,Byron Shire,3909,NSW,New South Wales,14,AU,Australia,-28.61667000,153.51667000,Q752636
4513,Bywong,3909,NSW,New South Wales,14,AU,Australia,-35.16476000,149.32892000,Q21915267
4514,Cabarita,3909,NSW,New South Wales,14,AU,Australia,-33.84721000,151.11638000,Q5015256
4517,Cabonne,3909,NSW,New South Wales,14,AU,Australia,-33.11076000,148.82694000,Q1024925
4520,Cabramatta,3909,NSW,New South Wales,14,AU,Australia,-33.89743000,150.93446000,Q1320799
4521,Cabramatta West,3909,NSW,New South Wales,14,AU,Australia,-33.89303000,150.91190000,Q5015815
4522,Caddens,3909,NSW,New South Wales,14,AU,Australia,-33.77415000,150.74126000,Q5015815
4527,Calala,3909,NSW,New South Wales,14,AU,Australia,-31.17356000,150.98059000,Q14934782
4531,Callaghan,3909,NSW,New South Wales,14,AU,Australia,-32.89205000,151.70531000,Q5021706
4532,Callala Bay,3909,NSW,New South Wales,14,AU,Australia,-34.99668000,150.72281000,Q5021706
4538,Cambewarra Village,3909,NSW,New South Wales,14,AU,Australia,-34.82335000,150.55940000,Q2934668
4542,Cambridge Gardens,3909,NSW,New South Wales,14,AU,Australia,-33.73801000,150.72075000,Q5025428
4543,Cambridge Park,3909,NSW,New South Wales,14,AU,Australia,-33.74784000,150.72208000,Q5025428
4544,Camden,3909,NSW,New South Wales,14,AU,Australia,-34.01610000,150.72521000,Q979106
4545,Camden Haven,3909,NSW,New South Wales,14,AU,Australia,-31.64484000,152.79462000,Q21907229
4547,Camden South,3909,NSW,New South Wales,14,AU,Australia,-34.08312000,150.69491000,Q5025818
4548,Cameron Park,3909,NSW,New South Wales,14,AU,Australia,-32.90701000,151.60528000,Q5026329
4551,Cammeray,3909,NSW,New South Wales,14,AU,Australia,-33.82132000,151.21609000,Q5026863
4558,Campbelltown,3909,NSW,New South Wales,14,AU,Australia,-34.06667000,150.81667000,Q954186
4560,Campbelltown Municipality,3909,NSW,New South Wales,14,AU,Australia,-34.08333000,150.83333000,Q1030585
4561,Camperdown,3909,NSW,New South Wales,14,AU,Australia,-33.88965000,151.17642000,Q2918802
4563,Campsie,3909,NSW,New South Wales,14,AU,Australia,-33.91250000,151.10279000,Q5028556
4564,Canada Bay,3909,NSW,New South Wales,14,AU,Australia,-33.86590000,151.11591000,Q582899
4567,Canley Heights,3909,NSW,New South Wales,14,AU,Australia,-33.88262000,150.92408000,Q5032520
4568,Canley Vale,3909,NSW,New South Wales,14,AU,Australia,-33.88657000,150.94802000,Q5032521
4574,Canowindra,3909,NSW,New South Wales,14,AU,Australia,-33.56247000,148.66434000,Q2164011
4576,Canterbury,3909,NSW,New South Wales,14,AU,Australia,-33.91192000,151.11862000,Q3350503
4577,Canton Beach,3909,NSW,New South Wales,14,AU,Australia,-33.27443000,151.54614000,Q3350503
4585,Cardiff,3909,NSW,New South Wales,14,AU,Australia,-32.94201000,151.65440000,Q5038359
4586,Cardiff Heights,3909,NSW,New South Wales,14,AU,Australia,-32.93626000,151.67227000,Q5038425
4587,Cardiff South,3909,NSW,New South Wales,14,AU,Australia,-32.95470000,151.66446000,Q5038466
4595,Caringbah,3909,NSW,New South Wales,14,AU,Australia,-34.03534000,151.12468000,Q5039632
4596,Caringbah South,3909,NSW,New South Wales,14,AU,Australia,-34.05662000,151.12149000,Q5039633
4598,Carlingford,3909,NSW,New South Wales,14,AU,Australia,-33.78269000,151.04888000,Q5041319
4601,Carlton,3909,NSW,New South Wales,14,AU,Australia,-33.97107000,151.12136000,Q5042941
4606,Carnes Hill,3909,NSW,New South Wales,14,AU,Australia,-33.93846000,150.84881000,Q1021880
4609,Carramar,3909,NSW,New South Wales,14,AU,Australia,-33.88382000,150.96153000,Q5046011
4612,Carrathool,3909,NSW,New South Wales,14,AU,Australia,-33.62571000,145.42523000,Q753101
4613,Carrington,3909,NSW,New South Wales,14,AU,Australia,-32.91501000,151.76436000,Q5046427
4617,Carss Park,3909,NSW,New South Wales,14,AU,Australia,-33.98667000,151.11734000,Q976986
4618,Cartwright,3909,NSW,New South Wales,14,AU,Australia,-33.92498000,150.88951000,Q5047457
4619,Carwoola,3909,NSW,New South Wales,14,AU,Australia,-35.37836000,149.32150000,Q5047457
4623,Casino,3909,NSW,New South Wales,14,AU,Australia,-28.85819000,153.04748000,Q277624
4626,Castle Cove,3909,NSW,New South Wales,14,AU,Australia,-33.78655000,151.20925000,Q5050035
4627,Castle Hill,3909,NSW,New South Wales,14,AU,Australia,-33.73333000,151.00000000,Q5050133
4628,Castlecrag,3909,NSW,New South Wales,14,AU,Australia,-33.79987000,151.22310000,Q5050484
4630,Castlereagh,3909,NSW,New South Wales,14,AU,Australia,-33.68981000,150.67887000,Q5050577
4632,Casuarina,3909,NSW,New South Wales,14,AU,Australia,-28.30042000,153.57064000,Q5050647
4634,Casula,3909,NSW,New South Wales,14,AU,Australia,-33.95222000,150.89949000,Q5050941
4635,Catalina,3909,NSW,New South Wales,14,AU,Australia,-35.73000000,150.18494000,Q5050941
4636,Catherine Field,3909,NSW,New South Wales,14,AU,Australia,-34.00439000,150.77253000,Q5052673
4642,Caves Beach,3909,NSW,New South Wales,14,AU,Australia,-33.10637000,151.64402000,Q5055096
4643,Cecil Hills,3909,NSW,New South Wales,14,AU,Australia,-33.88917000,150.85137000,Q5056122
4648,Centennial Park,3909,NSW,New South Wales,14,AU,Australia,-33.89794000,151.23364000,Q5059077
4650,Central Darling,3909,NSW,New South Wales,14,AU,Australia,-31.77155000,143.62569000,Q752642
4655,Cessnock,3909,NSW,New South Wales,14,AU,Australia,-32.89391000,151.21234000,Q1057393
4657,Chain Valley Bay,3909,NSW,New South Wales,14,AU,Australia,-33.17241000,151.57143000,Q5067913
4665,Charlestown,3909,NSW,New South Wales,14,AU,Australia,-32.96828000,151.69318000,Q5084211
4668,Charmhaven,3909,NSW,New South Wales,14,AU,Australia,-33.22671000,151.50284000,Q21973339
4672,Chatswood,3909,NSW,New South Wales,14,AU,Australia,-33.80000000,151.18333000,Q5087800
4673,Chatswood West,3909,NSW,New South Wales,14,AU,Australia,-33.79402000,151.16492000,Q5087802
4683,Cherrybrook,3909,NSW,New South Wales,14,AU,Australia,-33.72197000,151.04607000,Q128438
4684,Chester Hill,3909,NSW,New South Wales,14,AU,Australia,-33.87896000,150.99945000,Q2962862
4688,Chifley,3909,NSW,New South Wales,14,AU,Australia,-33.96696000,151.24221000,Q2896400
4693,Chinderah,3909,NSW,New South Wales,14,AU,Australia,-28.25456000,153.53712000,Q5100333
4694,Chippendale,3909,NSW,New South Wales,14,AU,Australia,-33.88673000,151.19745000,Q2916395
4695,Chipping Norton,3909,NSW,New South Wales,14,AU,Australia,-33.91801000,150.95927000,Q1074618
4698,Chiswick,3909,NSW,New South Wales,14,AU,Australia,-33.84996000,151.13846000,Q5102167
4699,Chittaway Bay,3909,NSW,New South Wales,14,AU,Australia,-33.32769000,151.42971000,Q5102442
4712,City of Sydney,3909,NSW,New South Wales,14,AU,Australia,-33.86778000,151.20844000,Q1094194
4719,Claremont Meadows,3909,NSW,New South Wales,14,AU,Australia,-33.77587000,150.75193000,Q3437520
4723,Clarence Town,3909,NSW,New South Wales,14,AU,Australia,-32.58395000,151.77757000,Q5126776
4724,Clarence Valley,3909,NSW,New South Wales,14,AU,Australia,-29.69444000,152.78156000,Q283019
4729,Claymore,3909,NSW,New South Wales,14,AU,Australia,-34.04649000,150.81114000,Q5130111
4734,Clemton Park,3909,NSW,New South Wales,14,AU,Australia,-33.92616000,151.10406000,Q5130902
4745,Clontarf,3909,NSW,New South Wales,14,AU,Australia,-33.80554000,151.25367000,Q5135073
4746,Clovelly,3909,NSW,New South Wales,14,AU,Australia,-33.91214000,151.25882000,Q2915834
4752,Coal Point,3909,NSW,New South Wales,14,AU,Australia,-33.04225000,151.61159000,Q5137763
4753,Cobar,3909,NSW,New South Wales,14,AU,Australia,-31.96613000,145.36063000,Q753128
4754,Cobbitty,3909,NSW,New South Wales,14,AU,Australia,-34.01592000,150.67854000,Q5138798
4763,Coffs Harbour,3909,NSW,New South Wales,14,AU,Australia,-30.17294000,153.03262000,Q182671
4768,Coleambally,3909,NSW,New South Wales,14,AU,Australia,-34.80388000,145.88036000,Q2509660
4769,Colebee,3909,NSW,New South Wales,14,AU,Australia,-33.72769000,150.84743000,Q2509660
4770,Coledale,3909,NSW,New South Wales,14,AU,Australia,-34.29105000,150.94470000,Q5142732
4771,Collaroy,3909,NSW,New South Wales,14,AU,Australia,-33.73205000,151.30118000,Q5145966
4772,Collaroy Plateau,3909,NSW,New South Wales,14,AU,Australia,-33.72884000,151.29075000,Q5145965
4779,Colo Vale,3909,NSW,New South Wales,14,AU,Australia,-34.40095000,150.48573000,Q2984080
4781,Colyton,3909,NSW,New South Wales,14,AU,Australia,-33.78283000,150.79679000,Q5150359
4782,Como,3909,NSW,New South Wales,14,AU,Australia,-33.99941000,151.06389000,Q5155116
4784,Concord,3909,NSW,New South Wales,14,AU,Australia,-33.84722000,151.10381000,Q5158754
4785,Concord West,3909,NSW,New South Wales,14,AU,Australia,-33.84809000,151.08609000,Q5158902
4786,Condell Park,3909,NSW,New South Wales,14,AU,Australia,-33.92458000,151.01093000,Q2992237
4788,Condobolin,3909,NSW,New South Wales,14,AU,Australia,-33.08877000,147.15139000,Q2469022
4790,Coniston,3909,NSW,New South Wales,14,AU,Australia,-34.45000000,150.88333000,Q5161112
4791,Connells Point,3909,NSW,New South Wales,14,AU,Australia,-33.98827000,151.09094000,Q5161742
4793,Constitution Hill,3909,NSW,New South Wales,14,AU,Australia,-33.79259000,150.97627000,Q5164103
4798,Coogee,3909,NSW,New South Wales,14,AU,Australia,-33.92050000,151.25522000,Q2915712
4801,Cooks Hill,3909,NSW,New South Wales,14,AU,Australia,-32.93244000,151.77114000,Q5167177
4803,Coolah,3909,NSW,New South Wales,14,AU,Australia,-31.82787000,149.71564000,Q1129680
4804,Coolamon,3909,NSW,New South Wales,14,AU,Australia,-34.60046000,147.13707000,Q753435
4813,Cooma,3909,NSW,New South Wales,14,AU,Australia,-36.23517000,149.12408000,Q1129726
4819,Coonabarabran,3909,NSW,New South Wales,14,AU,Australia,-31.27734000,149.27904000,Q1000123
4820,Coonamble,3909,NSW,New South Wales,14,AU,Australia,-30.86714000,148.29053000,Q752632
4823,Cooranbong,3909,NSW,New South Wales,14,AU,Australia,-33.07622000,151.45409000,Q5167985
4828,Cootamundra,3909,NSW,New South Wales,14,AU,Australia,-34.64095000,148.02838000,Q2595446
4829,Copacabana,3909,NSW,New South Wales,14,AU,Australia,-33.48692000,151.43587000,Q2595446
4832,Coraki,3909,NSW,New South Wales,14,AU,Australia,-28.99260000,153.28374000,Q5169438
4835,Cordeaux Heights,3909,NSW,New South Wales,14,AU,Australia,-34.44043000,150.83748000,Q5169909
4837,Corindi Beach,3909,NSW,New South Wales,14,AU,Australia,-30.01668000,153.18555000,Q5170545
4839,Corlette,3909,NSW,New South Wales,14,AU,Australia,-32.72014000,152.10846000,Q5170906
4842,Corowa,3909,NSW,New South Wales,14,AU,Australia,-35.99704000,146.38552000,Q2482882
4844,Corrimal,3909,NSW,New South Wales,14,AU,Australia,-34.37864000,150.90356000,Q5172987
4849,Coutts Crossing,3909,NSW,New South Wales,14,AU,Australia,-29.82619000,152.89156000,Q5178861
4854,Cowra,3909,NSW,New South Wales,14,AU,Australia,-33.81138000,148.78346000,Q753124
4871,Cranebrook,3909,NSW,New South Wales,14,AU,Australia,-33.70610000,150.70940000,Q5182068
4875,Cremorne,3909,NSW,New South Wales,14,AU,Australia,-33.82679000,151.22633000,Q763513
4876,Cremorne Point,3909,NSW,New South Wales,14,AU,Australia,-33.84008000,151.22698000,Q5184119
4877,Crescent Head,3909,NSW,New South Wales,14,AU,Australia,-31.18870000,152.97301000,Q5184368
4880,Crestwood,3909,NSW,New South Wales,14,AU,Australia,-35.34844000,149.21758000,Q3697096
4883,Cringila,3909,NSW,New South Wales,14,AU,Australia,-34.47131000,150.86755000,Q5185739
4884,Cromer,3909,NSW,New South Wales,14,AU,Australia,-33.73120000,151.26788000,Q5187591
4885,Cronulla,3909,NSW,New South Wales,14,AU,Australia,-34.06251000,151.14961000,Q2733536
4886,Crookwell,3909,NSW,New South Wales,14,AU,Australia,-34.45925000,149.47137000,Q3003722
4887,Crows Nest,3909,NSW,New South Wales,14,AU,Australia,-33.82494000,151.20398000,Q5189586
4889,Croydon,3909,NSW,New South Wales,14,AU,Australia,-33.88333000,151.11667000,Q3005483
4899,Culburra Beach,3909,NSW,New South Wales,14,AU,Australia,-34.92788000,150.75766000,Q1143152
4900,Culcairn,3909,NSW,New South Wales,14,AU,Australia,-35.66669000,147.03845000,Q2271716
4901,Cumbalum,3909,NSW,New South Wales,14,AU,Australia,-28.82250000,153.52840000,Q3007509
4904,Cundletown,3909,NSW,New South Wales,14,AU,Australia,-31.89410000,152.52141000,Q25343466
4906,Curl Curl,3909,NSW,New South Wales,14,AU,Australia,-33.76886000,151.28888000,Q5194814
4910,Currans Hill,3909,NSW,New South Wales,14,AU,Australia,-34.04311000,150.77301000,Q5194946
4918,Daceyville,3909,NSW,New South Wales,14,AU,Australia,-33.92879000,151.22577000,Q2975737
4925,Dalmeny,3909,NSW,New South Wales,14,AU,Australia,-36.16608000,150.12912000,Q3012528
4933,Dapto,3909,NSW,New South Wales,14,AU,Australia,-34.50386000,150.79416000,Q5221815
4940,Darling Point,3909,NSW,New South Wales,14,AU,Australia,-33.87064000,151.23895000,Q2900456
4941,Darlinghurst,3909,NSW,New South Wales,14,AU,Australia,-33.87939000,151.21925000,Q1011478
