767,Mini Impresora Térmica,41,557.63,2024-12-14
446,Ebook Reader,3,185.99,2024-09-30
626,Monitor de Frecuencia Cardíaca,6,1466.03,2024-11-06
537,Timbre Inteligente,16,60.88,2024-10-02
737,Báscula Inteligente,35,1367.91,2024-08-07
659,Telescopio Digital,18,1000.81,2025-03-03
129,Tarjeta de Sonido,23,131.2,2024-05-24
753,Antena Satelital,33,200.38,2024-07-03
97,Silla Gamer,2,923.42,2024-08-05
125,Cinta LED RGB,20,828.7,2024-12-26
819,Mini PC,31,1217.58,2024-12-30
135,Cámara para Auto Dashcam,33,196.21,2024-05-23
298,Convertidor de Video HDMI,1,1248.97,2024-12-16
25,Cargador Portátil,36,1786.42,2025-03-23
836,Freidora de Aire,25,656.01,2025-02-02
174,Raspberry Pi,50,693.49,2025-03-05
981,Monitor Ultrawide,18,1382.06,2024-11-28
4,Power Bank Solar,11,1078.98,2024-12-04
994,Proyector,3,1698.2,2025-01-27
689,Kit de Energía Eólica,10,22.25,2024-06-19
248,Batería Externa,30,1582.05,2025-03-08
309,Grabadora de Voz,3,644.89,2024-04-03
880,Proyector,23,1681.44,2024-10-05
279,Micrófono Inalámbrico,7,1681.84,2025-01-20
134,Cinta LED RGB,9,1910.01,2025-01-04
582,Silla Gamer,23,1941.85,2025-02-19
11,Altavoz Inteligente,43,99.6,2024-06-17
719,Auriculares,5,241.92,2024-04-14
272,Drone,47,20.03,2024-11-25
802,Tarjeta de Sonido,44,982.96,2024-06-22
361,Consola de Videojuegos,18,475.6,2025-03-12
498,Altavoces,26,1273.44,2024-06-25
697,Convertidor de Video HDMI,40,549.32,2024-05-30
539,Cámara para Streaming,15,1491.19,2024-07-17
157,Purificador de Aire,38,1303.44,2024-10-06
234,Tarjeta Gráfica,14,1920.13,2025-03-24
859,Procesador,7,882.64,2025-03-21
27,Teclado,48,364.96,2024-08-26
60,Telescopio Digital,9,1803.88,2024-04-07
16,Mochila Solar,45,621.76,2025-01-04
948,Placa Madre,20,733.35,2024-08-24
302,Raspberry Pi,13,303.52,2024-09-05
119,Freidora de Aire,12,698.34,2024-06-07
691,Cinta LED RGB,34,1356.65,2024-10-16
867,Kit de Energía Eólica,34,594.29,2024-11-19
83,Smart TV,2,827.96,2024-10-02
595,Lentes de Realidad Aumentada,46,631.39,2025-02-09
843,Lector de Huellas,20,1149.49,2024-04-18
395,Purificador de Aire,31,463.97,2024-11-08
947,Purificador de Aire,45,787.09,2024-10-26
991,Báscula Inteligente,7,1988.83,2025-03-12
827,Cargador Inalámbrico,37,35.74,2024-04-22
522,Fuente de Poder,44,1248.51,2025-03-23
744,Ebook Reader,34,903.82,2024-09-20
434,Memoria USB,28,1484.65,2024-10-04
961,Drone,49,615.72,2025-02-17
14,Joystick,50,1485.31,2024-05-18
339,Mochila Solar,11,1456.68,2024-06-28
485,Cargador Portátil,17,811.58,2024-11-30
982,Guantes VR,36,1631.83,2025-03-17
415,Antena Satelital,36,259.19,2024-10-17
903,Monitor de Frecuencia Cardíaca,22,112.36,2025-02-22
502,Disco Duro,2,1362.68,2024-06-15
198,Batería Externa,10,722.28,2025-03-01
237,Raspberry Pi,15,1674.71,2024-09-11
492,Smartphone,30,476.64,2024-05-06
295,Reproductor Multimedia,1,1646.0,2025-01-08
685,Luz de Emergencia Recargable,47,1590.67,2024-06-30
656,Memoria RAM,33,1485.89,2025-03-21
580,Cámara de Seguridad,16,711.86,2024-05-01
734,Proyector 4K,19,1825.35,2025-02-09
243,Smartphone,34,998.43,2024-09-02
641,Disco Duro,27,1394.92,2024-11-28
373,Lámpara Inteligente,34,1477.89,2024-05-06
720,Timbre Inteligente,15,691.05,2025-01-30
487,Smart Mirror,14,1084.58,2024-11-03
74,Disco Duro,49,32.84,2024-09-14
650,Cargador Solar Portátil,49,130.08,2024-08-06
533,Guantes VR,38,992.97,2025-01-21
455,Cámara de Seguridad,33,43.1,2024-09-12
128,Monitor,37,1645.32,2024-11-12
910,Tarjeta de Sonido,41,1251.96,2024-04-23
469,Placa de Desarrollo ESP32,13,725.11,2024-12-31
966,Kit Arduino,40,1112.51,2024-08-11
747,Altavoces,17,1811.15,2025-03-18
740,Detector de Humo,35,1484.59,2025-03-20
387,Monitor Ultrawide,5,1530.96,2025-03-15
53,Cargador Solar Portátil,49,958.32,2024-04-21
147,Placa Madre,12,1015.39,2024-05-30
41,Drone,49,389.18,2024-05-24
772,Control Remoto Universal,28,490.35,2024-10-02
303,Panel Solar,36,1431.17,2024-07-18
896,Drone,47,1290.14,2024-07-11
34,Power Bank Solar,15,481.11,2024-04-07
167,Mouse,16,1882.49,2025-04-02
790,Lámpara Inteligente,12,1200.31,2024-05-25
427,Báscula Inteligente,44,513.97,2025-03-02
624,Placa de Desarrollo ESP32,32,29.11,2025-03-11
844,Memoria USB,19,881.61,2025-01-29
399,Procesador,22,1865.63,2024-05-23
517,Micrófono,38,32.38,2024-11-28
660,Altavoces,46,583.38,2024-06-28
617,Kit Arduino,34,1208.25,2024-08-17
383,Silla Gamer,31,1067.23,2024-07-19
760,Joystick,32,1751.95,2024-07-05
247,Telescopio Digital,14,1173.25,2024-05-31
278,Interruptor Inteligente,48,1391.13,2024-05-10
183,Altavoces,14,843.34,2025-03-01
665,Cerradura Inteligente,6,1891.26,2024-10-31
110,Impresora,49,883.63,2024-06-30
530,Gimbal,16,1144.51,2024-12-19
450,Smart TV,35,517.69,2024-10-07
325,Termómetro Inteligente,31,1876.38,2024-10-27
479,Estabilizador de Voltaje,2,378.08,2024-08-31
972,Mini Impresora Térmica,43,797.31,2025-03-10
59,Smartphone,49,1161.27,2024-10-12
397,Smartwatch,22,1770.66,2024-09-06
614,Mouse,28,1377.99,2024-07-30
785,Raspberry Pi,50,417.58,2025-01-18
971,Auriculares,16,991.18,2025-03-18
746,Proyector 4K,10,1534.97,2024-08-04
688,Cerradura Biométrica,24,1669.31,2025-03-14
217,Telescopio Digital,33,981.89,2024-04-11
535,Proyector,40,370.36,2024-06-19
42,Kit de Domótica,24,253.12,2024-08-11
763,Teclado Mecánico,47,1516.99,2025-03-07
680,Lámpara Inteligente,50,784.46,2024-06-05
730,Cerradura Inteligente,15,1653.64,2024-11-22
711,Procesador,26,676.44,2024-05-21
35,Sistema de Alarma Inteligente,26,1587.62,2024-05-25
249,Consola de Videojuegos,49,1977.07,2024-04-04
186,Monitor Ultrawide,19,1497.36,2024-11-24
10,Disco Externo SSD,32,1491.2,2024-07-02
326,Teclado,1,327.41,2024-11-01
484,Smartphone,20,637.63,2024-08-27
507,Monitor Portátil,16,1198.97,2024-12-26
960,Placa Madre,7,155.07,2024-10-09
881,Timbre Inteligente,31,940.81,2025-02-25
897,Drone,43,472.62,2025-01-06
371,Cámara 360°,35,474.21,2025-02-18
768,Mini PC,38,1650.81,2025-02-20
552,Lentes de Realidad Aumentada,28,1897.34,2024-05-25
975,Memoria USB,13,970.89,2024-07-29
547,Placa Madre,30,1036.92,2024-08-08
686,Reproductor de Vinilo,22,1986.82,2024-12-22
800,Cafetera Inteligente,15,510.27,2024-06-16
439,Monitor de Frecuencia Cardíaca,27,743.11,2024-09-23
488,Silla Gamer,30,874.74,2024-08-09
541,Altavoces,12,1131.95,2025-01-10
39,Grabadora de Voz,44,92.73,2024-12-03
977,Cinta LED RGB,38,604.05,2024-11-28
349,Cinta LED RGB,26,447.81,2024-10-06
414,Laptop,13,811.33,2025-01-07
44,Interruptor Inteligente,37,1534.26,2025-01-11
156,Estabilizador de Voltaje,42,504.47,2024-04-29
871,Impresora 3D,42,717.03,2024-12-22
548,Antena Satelital,13,1913.77,2024-12-20
66,Teclado Mecánico,32,967.63,2024-11-11
382,Smart Mirror,32,596.48,2024-08-03
250,Controlador VR,31,654.03,2025-03-12
136,Repetidor WiFi,44,1677.15,2024-05-21
264,Báscula Inteligente,41,1533.81,2024-09-10
408,Hub USB-C,17,1884.99,2025-01-11
551,Monitor Portátil,44,297.9,2024-10-06
440,Cámara para Streaming,33,1247.35,2024-12-29
88,Teclado Mecánico,29,47.25,2024-09-01
678,Convertidor de Video HDMI,38,1493.91,2024-10-27
101,Monitor,15,1412.52,2024-04-27
8,Cafetera Inteligente,31,1751.2,2024-06-04
957,Hub USB-C,25,266.77,2024-08-29
164,SSD,26,1775.3,2025-02-06
645,Termómetro Inteligente,28,719.21,2024-12-13
701,Smartwatch,11,591.34,2025-02-12
438,Lector de Huellas,9,1731.45,2024-04-07
105,Mochila Solar,46,1049.72,2024-10-10
787,Cafetera Inteligente,3,679.18,2024-06-12
5,Placa Madre,40,333.33,2024-05-23
95,Fuente de Poder,36,352.42,2024-11-11
637,Cámara para Streaming,49,1412.12,2024-09-15
818,Micrófono Inalámbrico,31,1900.67,2024-11-21
757,Lentes de Realidad Aumentada,10,1030.63,2024-07-03
500,Antena Satelital,37,55.95,2024-06-25
365,Micrófono Inalámbrico,8,831.51,2024-11-27
974,Cámara,2,771.49,2024-08-15
557,Controlador VR,4,1934.8,2024-12-28
287,Router,16,801.08,2024-04-02
920,Impresora,50,1695.51,2024-08-08
92,Lentes de Realidad Aumentada,37,55.26,2024-11-15
290,Cámara de Seguridad,33,1282.71,2024-12-28
732,Mochila Solar,14,1566.54,2024-10-10
79,Kit de Domótica,4,1566.36,2024-11-20
900,Reproductor Multimedia,5,558.9,2024-06-19
830,Cargador Portátil,49,201.72,2024-04-22
581,Lámpara Inteligente,43,329.61,2025-01-06
343,Auriculares,32,1081.81,2025-01-04
694,Cámara 360°,12,795.29,2024-07-25
403,Drone,2,1890.45,2024-10-24
788,Cargador Portátil,44,1963.44,2025-02-10
222,Cargador Inalámbrico,1,546.64,2024-06-09
255,Báscula Inteligente,50,791.96,2024-04-07
431,Lámpara Inteligente,39,17.93,2025-01-31
950,Cámara para Streaming,1,351.68,2025-01-17
6,Monitor de Frecuencia Cardíaca,12,523.11,2024-08-09
906,Reproductor Multimedia,20,1315.66,2025-03-05
149,Laptop,22,671.57,2025-02-27
510,Grabadora de Voz,25,1377.62,2024-12-29
647,Tarjeta Gráfica,23,1557.96,2025-01-03
723,Smart TV,5,895.12,2024-10-06
253,Cargador Portátil,32,1165.77,2024-04-05
704,Módulo GPS para Arduino,29,1550.53,2025-01-24
952,Proyector 4K,4,458.69,2024-08-11
976,Drone,37,494.14,2024-09-08
853,Microscopio Digital,8,1474.3,2024-12-17
380,Altavoces,38,1816.9,2024-10-23
569,Fuente de Poder,11,926.29,2024-09-20
585,Altavoces,50,1235.17,2024-05-25
751,Control Remoto Universal,48,1311.84,2024-06-18
29,Smartwatch,22,1849.75,2025-03-22
979,Termómetro Inteligente,31,1017.35,2024-06-20
476,Purificador de Aire,42,1876.66,2024-11-23
918,Caja de Herramientas Electrónicas,36,916.09,2024-11-28
995,Convertidor de Video HDMI,22,101.07,2024-04-30
803,Estabilizador de Voltaje,12,1590.49,2025-01-04
996,Convertidor de Video HDMI,9,1782.93,2024-09-23
879,Laptop,14,541.92,2024-09-16
314,Lentes de Realidad Aumentada,45,1622.18,2024-04-16
120,Kit de Energía Eólica,6,339.59,2024-04-10
378,Cinta LED RGB,23,1247.81,2024-06-25
416,Hub USB-C,13,1318.1,2024-07-18
428,Cámara de Seguridad,9,1119.58,2024-07-13
739,Mouse,45,500.33,2024-11-27
117,Micrófono,1,1887.63,2024-06-13
695,Cámara de Acción 4K,4,211.26,2024-09-27
127,Robot Aspiradora,12,1653.81,2024-12-28
509,Cerradura Inteligente,5,305.42,2024-05-13
997,Sistema de Sonido Envolvente,26,1407.56,2024-08-27
709,Joystick,12,70.57,2025-01-23
605,Batería Externa,37,1409.82,2024-07-06
288,Memoria USB,18,317.05,2024-07-13
111,Caja de Herramientas Electrónicas,32,1363.87,2025-03-16
608,Silla Gamer,47,1423.42,2024-09-03
322,Purificador de Aire,35,1303.32,2025-03-20
651,Mouse,21,580.41,2024-06-23
735,Cafetera Inteligente,1,683.47,2024-06-13
70,Monitor Ultrawide,10,1051.17,2024-11-24
263,Mini PC,6,1908.48,2024-07-15
964,Webcam,22,1030.95,2024-09-12
412,Reproductor de Vinilo,36,152.78,2024-04-19
207,Impresora,33,593.83,2024-06-27
52,Guantes VR,31,750.31,2024-06-11
236,Kit de Domótica,43,876.07,2024-09-21
320,Router Mesh,48,176.04,2024-10-13
468,Sistema de Alarma Inteligente,20,1166.5,2024-11-15
503,Webcam,1,1800.1,2024-05-12
251,Batería Recargable Portátil,41,1872.25,2024-06-25
653,Lector de Huellas,20,1763.35,2024-12-28
992,Raspberry Pi,34,1257.34,2024-11-22
369,Robot Aspiradora,15,753.89,2024-06-11
824,Lector de Huellas,39,408.54,2025-01-04
336,Disco Externo SSD,1,301.17,2024-09-05
983,Cerradura Biométrica,6,1912.39,2024-04-16
175,Mini PC,20,1457.59,2024-07-06
301,Cinta LED RGB,35,238.74,2024-07-24
464,Cargador Solar Portátil,29,838.36,2025-02-01
615,Consola de Videojuegos,37,710.79,2024-11-08
717,Monitor de Frecuencia Cardíaca,13,1512.88,2024-07-26
242,SSD,43,1699.35,2025-02-10
850,Consola de Videojuegos,9,1189.96,2024-09-30
633,Raspberry Pi,8,71.73,2024-05-22
832,Ebook Reader,12,1443.38,2024-10-25
627,Termostato Inteligente,12,523.3,2024-05-01
873,Purificador de Aire,50,735.36,2025-03-11
377,Cámara para Streaming,2,1788.57,2024-06-05
497,Interruptor Inteligente,34,979.4,2024-10-19
668,Kit de Domótica,43,360.33,2024-11-04
194,Proyector,48,1482.97,2025-02-11
140,Procesador,9,1203.28,2024-08-29
46,Mini PC,37,1706.62,2025-01-22
852,Drone,37,384.17,2024-10-03
640,Kit de Energía Eólica,25,1553.67,2024-10-04
968,Cámara,27,1191.22,2025-03-13
524,Placa de Desarrollo ESP32,47,86.14,2024-05-17
328,Grabadora de Voz,45,563.79,2024-10-24
78,Gimbal,21,1321.4,2024-09-24
47,Timbre Inteligente,38,1987.05,2025-01-25
655,Disco Duro,22,171.16,2024-04-26
474,Cerradura Inteligente,9,1254.9,2024-04-18
36,Fuente de Poder,3,1687.79,2024-04-10
550,Smartwatch,10,868.64,2024-11-12
168,Sistema de Alarma Inteligente,6,355.31,2025-02-07
494,Laptop,12,725.53,2024-06-18
281,Kit de Domótica,34,671.18,2024-12-23
312,Detector de Humo,23,614.84,2024-05-01
985,Hub USB-C,6,1200.3,2024-09-16
544,Controlador VR,46,1341.69,2024-05-09
276,Micrófono Inalámbrico,2,1727.73,2025-02-20
639,Termómetro Inteligente,21,1147.68,2024-11-14
799,Sensor de Movimiento,44,1888.65,2024-07-18
459,Micrófono Inalámbrico,24,608.69,2024-11-11
284,Impresora 3D,17,1866.67,2025-01-15
863,Guantes VR,10,510.23,2024-12-29
939,Robot Aspiradora,40,15.13,2024-08-16
43,Lentes de Realidad Aumentada,25,1674.22,2024-07-18
359,Lector de Huellas,10,687.8,2024-04-18
180,Monitor,19,67.87,2024-05-03
332,Teclado,43,272.36,2024-07-15
578,Luz de Emergencia Recargable,11,1089.43,2025-01-02
447,Placa Madre,5,476.61,2024-05-15
225,Cafetera Inteligente,23,295.11,2024-10-29
511,Cafetera Inteligente,29,57.24,2024-08-15
235,Termómetro Inteligente,20,1057.45,2025-02-12
145,Cargador Portátil,10,615.9,2024-09-19
246,Reproductor Multimedia,15,1463.38,2024-05-30
527,Cámara para Streaming,7,947.56,2024-08-10
462,Proyector,41,394.47,2024-08-09
7,Estabilizador de Voltaje,28,1235.75,2024-06-03
616,Router Mesh,17,156.91,2024-09-23
813,Repetidor WiFi,25,1642.77,2024-08-07
402,Cargador Solar Portátil,40,494.54,2024-04-11
366,Cargador Portátil,29,347.25,2024-07-01
304,Cámara 360°,37,1781.62,2024-05-11
275,Consola de Videojuegos,21,865.4,2024-10-08
280,Monitor Portátil,9,20.95,2024-04-17
817,Webcam,38,111.11,2024-10-28
568,Cinta LED RGB,35,320.37,2024-09-16
797,Controlador VR,23,790.74,2024-08-03
40,Mini Impresora Térmica,35,323.39,2025-03-03
51,Báscula Inteligente,25,359.4,2024-06-28
752,Luz de Emergencia Recargable,36,1123.09,2025-03-27
238,Memoria USB,43,1472.25,2024-08-28
715,Micrófono,32,1955.74,2025-02-06
770,Cámara para Streaming,7,305.92,2024-08-24
886,Panel Solar,4,1696.96,2024-10-09
743,Reproductor Multimedia,19,43.03,2024-07-08
442,Cámara para Streaming,35,1620.92,2025-01-15
571,Reproductor Multimedia,31,1402.8,2024-09-27
904,Router,16,1961.16,2024-08-02
177,Webcam,24,1056.52,2025-01-29
30,Memoria RAM,16,14.46,2024-09-01
999,Cámara,49,697.92,2024-08-21
213,Mouse,4,1184.46,2025-03-25
679,Disco Duro,33,32.97,2025-03-22
940,Termostato Inteligente,50,1275.5,2024-06-18
756,Consola de Videojuegos,1,723.82,2025-03-20
683,Cámara de Acción 4K,43,685.17,2024-04-16
478,Cerradura Biométrica,24,1555.52,2024-10-22
191,Drone,10,1657.24,2024-12-31
96,Procesador,35,1039.33,2024-04-28
486,Tablet,4,1477.68,2024-08-14
274,Altavoz Inteligente,44,959.25,2025-01-01
990,Teclado Mecánico,24,974.48,2024-05-16
526,Antena Satelital,19,1682.86,2024-07-29
725,Controlador VR,31,333.69,2024-07-24
258,Mini Impresora Térmica,33,333.16,2024-10-20
112,Mini PC,33,870.7,2024-04-29
554,Procesador,43,368.3,2024-05-27
305,Kit Arduino,9,531.21,2024-10-14
323,Panel Solar,31,735.1,2025-03-17
882,Interruptor Inteligente,25,1736.42,2024-11-21
138,Freidora de Aire,31,1336.23,2024-11-02
172,Monitor,6,1327.54,2024-06-08
12,Placa de Desarrollo ESP32,33,99.27,2024-08-15
854,Impresora,39,1720.5,2024-09-01
171,Cargador Portátil,38,258.52,2025-02-22
922,Webcam,18,1152.85,2024-09-28
986,Sistema de Sonido Envolvente,18,597.76,2024-12-28
375,Impresora 3D,32,949.65,2024-07-20
775,Smart Ring,14,977.37,2024-11-01
766,Control Remoto Universal,30,500.14,2025-02-02
483,Lámpara Inteligente,15,759.75,2024-10-08
165,Tarjeta Gráfica,37,1733.24,2024-05-18
155,Cámara para Streaming,24,1707.17,2024-06-18
449,Cámara para Streaming,16,94.02,2024-11-23
652,Monitor,10,406.27,2025-02-23
3,Estabilizador de Voltaje,7,1240.21,2024-08-11
115,Cerradura Inteligente,36,1466.52,2024-10-06
214,Guantes VR,35,1907.84,2024-06-18
687,Smartwatch,1,904.68,2024-04-04
773,Cargador Portátil,9,1777.67,2024-07-11
529,Controlador VR,27,649.05,2024-11-29
443,Lámpara Inteligente,12,1944.74,2025-01-17
657,Guantes VR,4,708.52,2024-12-17
577,Placa Madre,32,26.68,2024-10-09
781,Consola de Videojuegos,32,1202.39,2024-12-03
894,Mini Impresora Térmica,34,551.2,2024-08-16
216,Monitor de Frecuencia Cardíaca,25,1705.08,2024-11-16
929,Gimbal,3,1000.07,2025-01-08
784,Mouse,27,1828.49,2024-06-21
233,Proyector 4K,9,1215.63,2024-08-22
33,Antena Satelital,33,1443.99,2024-04-21
875,Laptop,8,42.66,2024-12-03
868,Antena Satelital,17,1942.72,2025-03-12
620,Cámara de Acción 4K,49,692.21,2024-10-12
955,Microscopio Digital,32,543.31,2024-05-28
231,Interruptor Inteligente,35,1180.18,2024-08-04
230,Cargador Inalámbrico,2,317.23,2024-08-10
384,Freidora de Aire,4,1105.5,2024-11-30
572,Cafetera Inteligente,19,573.54,2024-05-27
241,Estabilizador de Voltaje,18,805.21,2024-10-16
623,Telescopio Digital,6,1674.61,2024-08-24
682,Estabilizador de Voltaje,8,1982.39,2024-08-23
106,Estabilizador de Voltaje,43,1109.71,2024-09-01
769,Mini Impresora Térmica,15,750.95,2024-08-11
268,Kit Arduino,10,748.17,2024-08-18
722,Cámara de Acción 4K,46,1977.64,2024-07-07
21,Cerradura Inteligente,19,1809.85,2024-09-21
598,Teclado Mecánico,24,1888.54,2024-10-10
858,Gimbal,1,373.9,2024-09-17
762,Drone,44,986.79,2024-11-04
221,Detector de Humo,9,758.46,2024-04-23
898,Termostato Inteligente,6,75.59,2024-04-14
942,Lentes de Realidad Aumentada,21,203.08,2025-02-21
642,Lámpara Inteligente,7,1921.02,2024-07-15
928,Grabadora de Voz,6,648.54,2024-04-27
313,Power Bank Solar,44,759.9,2024-07-23
969,Cerradura Biométrica,23,1808.44,2024-12-08
925,Cámara para Streaming,27,1363.28,2024-08-11
538,Monitor,17,1120.15,2024-08-13
360,Cámara para Auto Dashcam,18,527.1,2024-11-10
350,Teclado Mecánico,40,102.76,2024-07-08
435,Batería Recargable Portátil,35,1563.99,2024-06-29
73,Lector de Huellas,12,1189.65,2024-04-17
493,Memoria USB,18,1178.14,2024-06-16
67,Sensor de Movimiento,34,670.36,2025-03-05
347,Teclado,39,324.38,2025-01-10
64,Cinta LED RGB,17,1488.66,2024-09-30
612,Power Bank Solar,16,655.31,2024-07-19
102,Auriculares,4,442.05,2024-08-02
330,Placa Madre,18,343.16,2025-03-04
372,Webcam,43,1526.99,2024-11-14
166,Módulo GPS para Arduino,29,1436.9,2024-07-20
348,Raspberry Pi,15,1775.23,2024-12-21
